Year_Birth,Education,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Marital_Status_Absurd,Marital_Status_Alone,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow,Marital_Status_YOLO
0.9864661654135338,1,0.4818523924244289,0.0,0.5,0.6565656565656566,404.0,0.0,92.0,28.0,27.0,3.5,0.21052631578947367,0.5454545454545454,0.2,0.6923076923076923,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
0.981954887218045,1,0.6992631930645189,0.0,0.0,0.6464646464646465,333.0,0.0,3.5,3.5,42.0,29.0,0.10526315789473684,0.36363636363636365,1.0,0.8461538461538463,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
0.9899749373433584,1,0.27797316545623996,0.5,0.0,0.8282828282828284,2.0,3.0,20.0,6.0,11.0,9.0,0.21052631578947367,0.18181818181818182,0.0,0.23076923076923078,0.5384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0
0.9829573934837093,1,0.6332758893558654,0.0,0.0,0.27272727272727276,833.0,33.0,549.0,3.5,3.5,3.5,0.10526315789473684,0.36363636363636365,0.30000000000000004,0.6153846153846154,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0
0.9894736842105263,4,0.4626057291575078,0.0,0.5,0.6363636363636365,789.0,0.0,142.0,12.0,9.0,38.0,0.21052631578947367,0.18181818181818182,0.4,0.6153846153846154,0.6153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
0.993984962406015,2,0.3137496263210649,0.5,0.0,0.6666666666666667,10.0,4.0,7.0,0.0,6.0,3.0,0.10526315789473684,0.09090909090909091,0.0,0.23076923076923078,0.46153846153846156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
0.9894736842105263,1,0.4236024407828793,0.5,0.5,0.696969696969697,159.0,4.0,45.0,6.0,2.0,38.0,0.631578947368421,0.4545454545454546,0.1,0.3076923076923077,0.6153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
0.9869674185463658,3,0.2597991805440765,0.5,0.0,0.5252525252525253,7.0,1.0,6.0,3.0,1.0,11.0,0.10526315789473684,0.09090909090909091,0.1,0.15384615384615385,0.3076923076923077,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
0.9849624060150376,1,0.5610459493203439,0.0,0.5,0.4545454545454546,977.0,12.0,253.0,16.0,12.0,101.0,0.42105263157894735,0.36363636363636365,0.30000000000000004,0.9230769230769231,0.6153846153846154,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
0.98796992481203,4,0.3391949636871999,0.5,0.5,0.020202020202020204,38.0,4.0,22.0,3.0,3.0,3.0,0.3157894736842105,0.2727272727272727,0.0,0.23076923076923078,0.6153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,0,0,0,1,0,0,0
0.9894736842105263,3,0.40531415407881544,0.5,0.5,0.8686868686868687,57.0,0.0,27.0,0.0,0.0,36.0,0.42105263157894735,0.2727272727272727,0.2,0.15384615384615385,0.6153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
0.9869674185463658,1,0.19857738231311656,0.0,0.0,0.23232323232323235,3.0,9.0,15.0,13.0,2.0,39.0,0.10526315789473684,0.09090909090909091,0.1,0.15384615384615385,0.6923076923076923,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,0,1,0,0,0
0.9964912280701754,1,0.26622645822709123,0.5,0.0,0.13131313131313133,10.0,4.0,14.0,4.0,4.0,1.0,0.10526315789473684,0.09090909090909091,0.0,0.23076923076923078,0.6153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
0.9824561403508771,4,0.5840469868289165,0.0,0.5,0.14141414141414144,1043.0,24.0,97.0,32.0,24.0,5.5,0.21052631578947367,0.2727272727272727,0.5,0.7692307692307693,0.46153846153846156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0
0.9864661654135338,1,0.2710007561503156,0.5,0.0,0.9292929292929294,3.0,9.0,13.0,2.0,12.0,12.0,0.10526315789473684,0.09090909090909091,0.0,0.23076923076923078,0.5384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
0.9864661654135338,4,0.29525911336979266,1.0,0.0,0.38383838383838387,11.0,0.0,5.0,0.0,0.0,1.0,0.10526315789473684,0.09090909090909091,0.0,0.15384615384615385,0.6153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
0.9944862155388471,1,0.17572581637856752,0.5,0.0,0.7474747474747475,3.0,6.0,5.0,0.0,2.0,6.0,0.10526315789473684,0.0,0.0,0.23076923076923078,0.5384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
0.9789473684210526,1,0.24109764890006505,0.0,0.0,0.14141414141414144,43.0,12.0,96.0,78.0,40.0,55.0,0.3157894736842105,0.36363636363636365,0.1,0.46153846153846156,0.5384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0
0.9884711779448621,2,0.3137847961031881,1.0,0.5,0.9494949494949496,73.0,3.0,90.0,12.0,1.0,32.0,0.3684210526315789,0.36363636363636365,0.1,0.3076923076923077,0.6153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
0.9924812030075187,3,0.3177853588197021,0.5,0.0,0.33333333333333337,12.0,0.0,1.0,0.0,0.0,6.0,0.10526315789473684,0.0,0.1,0.15384615384615385,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
0.9874686716791979,1,0.09007860446304534,0.5,0.0,0.32323232323232326,4.0,7.0,7.0,6.0,4.0,13.0,0.3157894736842105,0.09090909090909091,0.2,0.15384615384615385,0.38461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
0.9859649122807017,3,0.3850651520213832,0.0,0.5,0.11111111111111112,314.0,11.0,53.0,4.0,3.0,107.0,0.3157894736842105,0.6363636363636364,0.30000000000000004,0.3076923076923077,0.5384615384615385,0.0,3.5,0.0,0.0,0.0,0.0,3.5,0,0,0,0,0,1,0,0
0.981954887218045,1,0.5572739901876307,0.0,0.5,0.787878787878788,571.0,50.0,142.0,33.0,50.0,4.5,0.42105263157894735,0.36363636363636365,0.5,1.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0
0.9764411027568922,1,0.3413491128422459,0.0,0.5,0.5656565656565657,70.0,0.0,11.0,2.0,8.0,23.0,0.10526315789473684,0.18181818181818182,0.1,0.23076923076923078,0.46153846153846156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0
0.9859649122807017,4,0.7356111628888459,0.5,0.5,0.5757575757575758,866.0,21.0,151.0,28.0,21.0,86.0,0.3157894736842105,0.18181818181818182,0.2,0.9230769230769231,0.38461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0
0.9914786967418546,1,0.7939578314312342,0.0,0.0,0.07070707070707072,594.0,5.5,5.5,33.0,5.5,57.0,0.0,0.4545454545454546,0.6000000000000001,0.6153846153846154,0.07692307692307693,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0
0.9914786967418546,3,0.5495190532294651,0.5,0.0,0.0,140.0,4.0,61.0,0.0,13.0,4.0,0.21052631578947367,0.2727272727272727,0.1,0.46153846153846156,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0
0.9984962406015037,1,0.6532171558197196,0.0,0.0,0.6666666666666667,375.0,4.5,335.0,93.0,4.5,81.0,0.10526315789473684,0.4545454545454546,0.4,0.46153846153846156,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
0.974937343358396,4,0.44852023141716635,0.0,0.0,0.8686868686868687,102.0,9.0,63.0,2.0,9.0,24.0,0.10526315789473684,0.36363636363636365,0.1,0.3076923076923077,0.46153846153846156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
0.9859649122807017,3,0.622302917333427,0.0,0.5,0.8080808080808082,554.0,35.0,113.0,0.0,7.0,78.0,0.3157894736842105,0.4545454545454546,0.30000000000000004,0.9230769230769231,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
0.9974937343358395,4,0.6038827439464012,0.0,0.0,0.5656565656565657,919.0,0.0,505.0,99.0,30.0,45.0,0.10526315789473684,0.36363636363636365,0.9,0.7692307692307693,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0
0.9874686716791979,1,0.3853201329417764,0.5,0.5,0.18181818181818182,96.0,1.0,42.0,12.0,3.0,32.0,0.42105263157894735,0.2727272727272727,0.1,0.3076923076923077,0.6153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
0.993984962406015,1,0.134920076670125,0.5,0.0,0.5151515151515152,5.0,2.0,16.0,3.0,2.0,19.0,0.21052631578947367,0.09090909090909091,0.1,0.15384615384615385,0.6153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,0,0,1,0,0
0.9954887218045112,1,0.2061125081330121,0.5,0.0,0.7171717171717172,2.0,0.0,6.0,8.0,6.0,5.0,0.10526315789473684,0.09090909090909091,0.0,0.23076923076923078,0.5384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
0.9919799498746866,2,0.12762234687956106,0.5,0.0,0.7171717171717172,6.0,4.0,9.0,6.0,36.0,35.0,0.42105263157894735,0.18181818181818182,0.2,0.23076923076923078,0.5384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0,0,0,0,0,1,0,0
0.9799498746867168,2,0.276038827439464,0.5,0.5,0.8080808080808082,23.0,1.0,25.0,0.0,8.0,7.0,0.42105263157894735,0.18181818181818182,0.1,0.23076923076923078,0.46153846153846156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0
0.9844611528822055,1,0.661860129776496,0.0,0.0,0.020202020202020204,610.0,4.5,125.0,4.5,42.0,21.0,0.10526315789473684,0.8181818181818182,0.4,0.6923076923076923,0.38461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0
0.9889724310776942,1,0.3725622944765857,0.5,0.5,0.8383838383838385,67.0,5.0,61.0,3.0,8.0,19.0,0.5263157894736842,0.18181818181818182,0.1,0.38461538461538464,0.38461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
0.981954887218045,1,0.26823113580811364,0.0,0.0,0.29292929292929293,65.0,36.0,74.0,38.0,20.0,110.0,0.10526315789473684,0.4545454545454546,0.1,0.3076923076923077,0.5384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0
0.9794486215538847,4,0.48816536831554325,0.5,1.0,0.11111111111111112,416.0,0.0,26.0,0.0,0.0,4.0,0.3157894736842105,0.5454545454545454,0.30000000000000004,0.46153846153846156,0.5384615384615385,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0,0,0,0,1,0,0,0
0.9844611528822055,1,0.4220901401515817,0.5,0.5,0.5555555555555556,23.0,0.0,11.0,3.0,2.0,2.0,0.10526315789473684,0.09090909090909091,0.0,0.23076923076923078,0.46153846153846156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
0.98796992481203,4,0.23926882022965865,0.5,0.0,0.19191919191919193,19.0,3.0,26.0,10.0,9.0,3.0,0.3157894736842105,0.18181818181818182,0.0,0.3076923076923077,0.6153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,0,0,0,1,0,0,0
0.9874686716791979,4,0.5786132554908822,0.5,0.5,0.010101010101010102,155.0,7.0,80.0,13.0,7.0,10.0,0.3157894736842105,0.4545454545454546,0.1,0.38461538461538464,0.46153846153846156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0
0.9889724310776942,4,0.26685951430530885,0.5,0.0,0.19191919191919193,14.0,0.0,24.0,3.0,3.0,2.0,0.10526315789473684,0.2727272727272727,0.0,0.15384615384615385,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0
0.9834586466165413,1,0.44346457523695637,0.0,1.0,0.2828282828282829,370.0,9.0,92.0,6.0,9.0,4.0,0.3157894736842105,0.6363636363636364,0.1,0.6153846153846154,0.5384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
0.9929824561403509,2,0.2076423936553713,0.5,0.0,0.7676767676767677,4.0,22.0,11.0,3.0,7.0,32.0,0.21052631578947367,0.2727272727272727,0.0,0.23076923076923078,0.6153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,0,0,0,1,0,0,0
0.9899749373433584,1,0.47354353139782296,0.0,0.5,0.5050505050505051,407.0,53.0,221.0,58.0,4.0,26.0,0.42105263157894735,0.36363636363636365,0.30000000000000004,0.46153846153846156,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
0.9794486215538847,4,0.5843898922046178,0.0,0.5,0.010101010101010102,1200.0,0.0,204.0,38.0,29.0,14.0,0.3157894736842105,1.0,0.9,0.9230769230769231,0.46153846153846156,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0,0,0,1,0,0,0,0
0.9954887218045112,1,0.4125679216417254,0.5,0.0,0.9090909090909092,85.0,44.0,54.0,102.0,78.0,6.0,0.3157894736842105,0.4545454545454546,0.1,0.5384615384615385,0.5384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
0.9829573934837093,1,0.6600664708882128,0.0,0.5,0.8383838383838385,583.0,34.0,309.0,0.0,22.0,125.0,0.21052631578947367,0.4545454545454546,0.4,0.6153846153846154,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0
0.9734335839598997,4,0.6670388801941372,0.0,0.0,0.7373737373737375,483.0,0.0,2.0,2.0,0.0,12.0,0.10526315789473684,0.2727272727272727,0.5,0.7692307692307693,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
0.9894736842105263,2,0.17399370460899993,0.5,0.0,0.24242424242424243,2.0,5.0,9.0,28.0,6.0,28.0,0.3157894736842105,0.18181818181818182,0.1,0.23076923076923078,0.38461538461538464,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0
0.9989974937343358,1,0.7045738301651221,0.0,0.0,0.11111111111111112,966.0,26.0,282.0,52.0,26.0,26.0,0.10526315789473684,0.18181818181818182,0.7000000000000001,0.8461538461538463,0.38461538461538464,0.0,6.0,6.0,6.0,6.0,0.0,0.0,0,0,0,0,0,1,0,0
0.9924812030075187,1,0.8006840522622961,0.0,0.0,0.33333333333333337,822.0,8.0,108.0,8.0,8.0,114.0,0.10526315789473684,0.6363636363636364,0.9,0.6923076923076923,0.23076923076923078,0.0,0.0,8.0,8.0,0.0,0.0,8.0,0,0,0,0,1,0,0,0
0.9874686716791979,3,0.43527001600225085,0.5,0.5,0.04040404040404041,604.0,0.0,100.0,19.0,0.0,28.0,0.3684210526315789,0.9090909090909092,0.2,0.6153846153846154,0.6153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
0.9884711779448621,4,0.3288462552974484,0.5,0.0,0.14141414141414144,19.0,3.0,19.0,3.0,1.0,3.0,0.21052631578947367,0.18181818181818182,0.0,0.23076923076923078,0.5384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
0.9934837092731829,1,0.26461744069495485,0.5,0.0,0.30303030303030304,5.0,3.0,11.0,12.0,5.0,9.0,0.10526315789473684,0.18181818181818182,0.0,0.23076923076923078,0.46153846153846156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
0.9929824561403509,3,0.1625899027555524,0.5,0.0,0.7575757575757577,2.0,2.0,2.0,2.0,1.0,1.0,0.10526315789473684,0.09090909090909091,0.0,0.15384615384615385,0.6153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0
0.9889724310776942,3,0.7261153217155819,0.0,0.0,0.26262626262626265,1076.0,68.0,103.0,29.0,3.5,68.0,0.10526315789473684,0.2727272727272727,0.4,0.6153846153846154,0.07692307692307693,0.0,3.5,3.5,0.0,0.0,0.0,3.5,0,0,0,1,0,0,0,0
0.9724310776942355,4,0.8179348303937256,0.0,0.0,0.7777777777777778,4.0,42.0,4.0,55.0,0.0,21.0,0.0,0.6363636363636364,1.0,0.38461538461538464,0.15384615384615385,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
0.9784461152882205,1,0.42806900311252566,0.5,1.0,0.08080808080808081,10.0,0.0,7.0,2.0,0.0,1.0,0.10526315789473684,0.09090909090909091,0.0,0.15384615384615385,0.6153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
0.9949874686716792,1,0.8169061142666221,0.0,0.0,0.42424242424242425,551.0,6.5,6.5,6.5,6.5,33.0,0.10526315789473684,0.5454545454545454,0.7000000000000001,1.0,0.07692307692307693,0.0,6.5,6.5,6.5,0.0,0.0,0.0,0,0,0,1,0,0,0,0
0.9964912280701754,1,0.6632405437248315,0.5,0.0,0.2828282828282829,800.0,0.0,297.0,0.0,34.0,57.0,0.21052631578947367,0.18181818181818182,0.5,0.7692307692307693,0.46153846153846156,0.0,2.5,0.0,2.5,0.0,0.0,0.0,0,0,0,1,0,0,0,0
0.9964912280701754,2,0.09147660330244253,0.5,0.0,0.5252525252525253,2.0,2.0,11.0,10.0,6.0,12.0,0.21052631578947367,0.09090909090909091,0.0,0.3076923076923077,0.38461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0
0.9859649122807017,1,0.5391000052754673,0.0,0.5,0.010101010101010102,378.0,0.0,189.0,97.0,3.0,3.0,0.21052631578947367,0.4545454545454546,0.5,0.9230769230769231,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
0.9824561403508771,4,0.7461708899713365,0.0,0.0,0.010101010101010102,3.5,16.0,349.0,43.0,16.0,16.0,0.10526315789473684,0.18181818181818182,0.4,0.6923076923076923,0.3076923076923077,0.0,3.5,3.5,3.5,3.5,0.0,3.5,0,0,0,0,1,0,0,0
0.9964912280701754,1,0.3726853887140169,0.5,0.0,0.42424242424242425,235.0,0.0,235.0,19.0,4.0,4.5,0.5263157894736842,0.7272727272727273,0.1,0.5384615384615385,0.6153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
0.9854636591478696,2,0.5918107162326128,0.5,0.5,0.7676767676767677,515.0,47.0,181.0,9.0,9.0,95.0,0.9473684210526315,0.8181818181818182,0.6000000000000001,0.6923076923076923,0.5384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0
0.9839598997493734,1,0.661508431955264,0.0,0.5,0.27272727272727276,438.0,66.0,400.0,12.0,38.0,114.0,0.10526315789473684,0.7272727272727273,0.30000000000000004,1.0,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
0.9869674185463658,1,0.2639052526069601,0.5,0.0,0.2828282828282829,25.0,0.0,22.0,2.0,3.0,5.0,0.21052631578947367,0.09090909090909091,0.0,0.3076923076923077,0.38461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
0.9799498746867168,3,0.4479135526755411,0.0,0.5,0.494949494949495,31.0,0.0,7.0,2.0,0.0,6.0,0.10526315789473684,0.09090909090909091,0.0,0.23076923076923078,0.38461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0
0.9849624060150376,1,0.5914853957479733,0.0,0.5,0.12121212121212122,357.0,35.0,271.0,28.0,28.0,14.0,0.3157894736842105,0.5454545454545454,0.2,0.9230769230769231,0.38461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0
0.9764411027568922,3,0.4530659257565899,0.0,0.5,0.14141414141414144,400.0,4.0,35.0,6.0,0.0,22.0,0.21052631578947367,0.8181818181818182,0.1,0.38461538461538464,0.6153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0
0.9874686716791979,4,0.28145497388643675,0.5,0.0,0.8989898989898991,99.0,0.0,15.0,2.0,1.0,5.0,0.3157894736842105,0.18181818181818182,0.1,0.3076923076923077,0.5384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
0.9949874686716792,2,0.06594334148099952,0.5,0.0,0.9696969696969697,1.0,11.0,5.0,4.0,6.0,9.0,0.21052631578947367,0.18181818181818182,0.0,0.23076923076923078,0.6153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
0.9964912280701754,1,0.25226405472418095,0.5,0.0,0.5656565656565657,5.0,4.0,13.0,8.0,0.0,4.0,0.10526315789473684,0.09090909090909091,0.0,0.23076923076923078,0.6153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
0.9759398496240601,4,0.4943376650781648,0.0,0.5,0.7272727272727273,77.0,28.0,31.0,16.0,0.0,4.0,0.21052631578947367,0.18181818181818182,0.1,0.38461538461538464,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
0.974937343358396,1,0.15914326410747884,0.0,0.0,0.14141414141414144,3.0,1.0,2.0,4.0,3.0,1.0,0.10526315789473684,0.0,0.0,0.23076923076923078,0.38461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
0.9964912280701754,1,0.26622645822709123,0.5,0.0,0.13131313131313133,10.0,4.0,14.0,4.0,4.0,1.0,0.10526315789473684,0.09090909090909091,0.0,0.23076923076923078,0.6153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
0.9889724310776942,2,0.1769919285350027,0.0,0.0,1.0,0.0,6.0,3.0,7.0,6.0,12.0,0.10526315789473684,0.09090909090909091,0.0,0.23076923076923078,0.6153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
0.981453634085213,1,0.2048200186399845,0.0,0.0,0.7272727272727273,0.0,0.0,1.0,2.0,12.0,5.0,0.10526315789473684,0.09090909090909091,0.0,0.15384615384615385,0.6153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0
0.98796992481203,3,0.37471644363163165,0.5,0.0,0.9292929292929294,76.0,14.0,74.0,13.0,5.0,10.0,0.21052631578947367,0.4545454545454546,0.0,0.3076923076923077,0.6153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0
0.9839598997493734,1,0.7143510295953716,0.0,0.0,0.8787878787878789,398.0,4.5,537.0,61.0,4.5,37.0,0.10526315789473684,0.36363636363636365,0.5,0.5384615384615385,0.07692307692307693,4.5,0.0,0.0,4.5,0.0,0.0,0.0,0,0,0,0,1,0,0,0
0.9899749373433584,1,0.21125608876853005,0.5,0.0,0.07070707070707072,14.0,7.0,11.0,11.0,0.0,5.0,0.21052631578947367,0.18181818181818182,0.0,0.23076923076923078,0.6153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
0.9784461152882205,4,0.489800763184272,0.0,0.5,0.9191919191919192,208.0,7.0,82.0,30.0,66.0,35.0,0.21052631578947367,0.2727272727272727,0.2,0.6923076923076923,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
0.9794486215538847,1,0.5096013505196335,0.0,0.5,0.7171717171717172,430.0,16.0,322.0,43.0,24.0,33.0,0.5263157894736842,0.36363636363636365,0.7000000000000001,0.8461538461538463,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
0.9864661654135338,1,0.49937573636731314,0.0,0.5,0.24242424242424243,656.0,38.0,161.0,62.0,47.0,37.0,0.3157894736842105,0.7272727272727273,0.9,0.5384615384615385,0.5384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
0.9874686716791979,3,0.31855030158088166,0.5,0.0,0.17171717171717174,14.0,2.0,30.0,8.0,2.0,3.0,0.10526315789473684,0.18181818181818182,0.0,0.3076923076923077,0.38461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
0.9919799498746866,2,0.6227601245010287,0.5,0.5,0.8787878787878789,141.0,70.0,106.0,72.0,19.0,23.0,0.21052631578947367,0.36363636363636365,0.2,0.6153846153846154,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
0.9899749373433584,1,0.5802222730230185,0.0,0.5,0.21212121212121213,507.0,19.0,364.0,25.0,47.0,9.0,0.3157894736842105,0.8181818181818182,0.5,0.7692307692307693,0.5384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
0.98796992481203,1,0.3427998663548279,0.5,1.0,0.9090909090909092,164.0,24.0,103.0,12.0,3.0,42.0,0.5789473684210527,0.4545454545454546,0.1,0.46153846153846156,0.6153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
0.9849624060150376,2,0.7875569310848118,0.0,0.0,0.4444444444444445,606.0,24.0,7.0,7.0,7.0,64.0,0.10526315789473684,0.6363636363636364,0.7000000000000001,0.6923076923076923,0.3076923076923077,0.0,7.0,0.0,7.0,0.0,0.0,7.0,0,0,0,0,1,0,0,0
0.993984962406015,3,0.3711027485184729,0.5,0.0,0.7171717171717172,116.0,11.0,72.0,3.0,17.0,46.0,0.42105263157894735,0.36363636363636365,0.1,0.38461538461538464,0.46153846153846156,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0,0,0,1,0,0,0,0
0.9779448621553885,1,0.4422600101992368,0.0,0.5,0.5252525252525253,143.0,15.0,60.0,24.0,23.0,5.0,0.21052631578947367,0.18181818181818182,0.1,0.6153846153846154,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
